tweet_id,text,location_mentions
ID_1066934352397758465,"Catastrophic N. California Fire Is Finally Contained; 85 Dead, 249 Still A massive wildfire that killed","[{'text': 'California', 'type': 'State', 'start_offset': 16, 'end_offset': 26}]"
ID_1065327947752644610,RT @EurekaBrent: I’m enjoying a @SierraNevada at @FlyingSaucerHou. $1 of every SN sold at Saucer goes to the California Fire Relief ὠ7,"[{'text': 'California', 'type': 'State', 'start_offset': 109, 'end_offset': 119}]"
ID_1061270516789477376,The Paul Ryan Republicans refused to properly fund brush removal and other maintenance from 2010-2016. They froze spending and refused to allocate extra to clean up previous damage from previous years. Blame your own party and start funding infrastructure and the environment.,[]
ID_1063301659177230336,RT @mcurtis12news: 63 dead but over 600 unaccounted for in Ca. fires.. just horrifying. 12 News #12news,"[{'text': 'Ca', 'type': 'State', 'start_offset': 59, 'end_offset': 61}]"
ID_1065577766622380033,"RT @CBCAlerts: Update: At least 86 now dead in California wildfires, 563 people still unaccounted for.","[{'text': 'California', 'type': 'State', 'start_offset': 47, 'end_offset': 57}]"
ID_1063120395245543424,Hey guys! Help us earn money for Wildfire Relief in California. @aksysgames will be donating all proceeds from todays show to the @RedCross . Join us on  where me and @baileymeyers will be streaming at 2 pst. I hope to have you join us! @Twitch,"[{'text': 'California', 'type': 'State', 'start_offset': 52, 'end_offset': 62}]"
ID_1061357680135233541,Donate what you can!! ANY amount helps these firefighters fighting the horrendous fires in California. — I just donated to Los Angeles Fire Department Foundation!  via @keeladotco,"[{'text': 'California', 'type': 'State', 'start_offset': 91, 'end_offset': 101}, {'text': 'Los Angeles', 'type': 'City/town', 'start_offset': 123, 'end_offset': 134}]"
ID_1061372200039731200,#california there will be wild animals fleeing the fires. Please put out bowls and buckets of water and fill your bird baths #VenturaCounty #WoosleyFire,"[{'text': 'california', 'type': 'State', 'start_offset': 1, 'end_offset': 11}]"
ID_1061709831457923073,"Death toll jumps to 25 in California wildfires; Lady Gaga, Kim Kardashian West forced out of their homes","[{'text': 'California', 'type': 'State', 'start_offset': 26, 'end_offset': 36}]"
ID_1065319214137757697,"CALIFORNIA FIRE VICTIMS RELIEF AND AID. If you are in Los Angeles and want to help victims of the wildfire, please read below. If you are unable to make it this week, please retweet! THANK YOU #Woolseyfires #MalibuFire #CaliforniaFires #CaliforniaWildfires #CampFire","[{'text': 'CALIFORNIA', 'type': 'State', 'start_offset': 0, 'end_offset': 10}, {'text': 'Los Angeles', 'type': 'City/town', 'start_offset': 54, 'end_offset': 65}]"
ID_1065606452830715906,The fires in northern California happened in the area Aaron grew up. He is donating 1 million dollars (amazing!!!!!) himself to the immediate and long term financial help needed to,"[{'text': 'California', 'type': 'State', 'start_offset': 22, 'end_offset': 32}]"
ID_1064721156580601856,"Almost 7 minutes of what has been destroyed by the #CampFire If you help, please donate to the Red Cross. Thank you @kcranews for this view.",[]
ID_1061239977282072577,At least 9 dead in California wildfires as tens of thousands flee homes Breaking News EmailsGet breaking news alerts and special reports. The news and stories that,"[{'text': 'California', 'type': 'State', 'start_offset': 19, 'end_offset': 29}]"
ID_1063241996020654080,"All the buzz about snow, we forget about the fires in #California! The death toll for these #fires is at 59! #CampFire #WoolseyFire #CaliforniaFire ὒ5Ὡ2ᾞFὢD","[{'text': 'California', 'type': 'State', 'start_offset': 55, 'end_offset': 65}]"
ID_1064144406478036992,"The Salvation Army has ways you can help those affected by the California wildfires. They provide food, personal necessities, and shelter to victims and first responders. Links below! @SalvationArmyUS for Del Oro:  for SoCal:","[{'text': 'California', 'type': 'State', 'start_offset': 63, 'end_offset': 73}]"
ID_1065702475674587136,How to help victims of the California wildfires  via @NBCNewsBETTER #Thanksgiving #CampFireParadise,"[{'text': 'California', 'type': 'State', 'start_offset': 27, 'end_offset': 37}]"
ID_1061355992502288384,RT @pamwrightmedia: Northern Californias #CampFire Prompts Evacuations,"[{'text': 'Californias', 'type': 'State', 'start_offset': 29, 'end_offset': 40}]"
ID_1061617454848167937,The death toll continues to rise as wildfires wipe out entire towns in Northern California. @WillCarr has the latest. #CaliforniaFires,"[{'text': 'California', 'type': 'State', 'start_offset': 80, 'end_offset': 90}]"
ID_1065263844069699585,RT @KRNV: Harrahs Reno is collecting donations for victims affected by the northern California wildfire this week.,"[{'text': 'California', 'type': 'State', 'start_offset': 84, 'end_offset': 94}]"
ID_1063174805640372224,"With shelters at near capacity in California and thousands more displaced, many have been forced to set up camp in a Walmart parking lot. (via CBS)","[{'text': 'California', 'type': 'State', 'start_offset': 34, 'end_offset': 44}]"
ID_1065424039223705600,"This is an incredible tribute by the Austin Fire Department at Granite Mountain Hotshots Memorial State Park. We cant express our gratitude for all the firefighters working hard to save lives & homes in California, and all those who have given their lives to help others. ὉC❤️","[{'text': 'Granite Mountain Hotshots Memorial State Park', 'type': 'Natural Point-of-Interest', 'start_offset': 63, 'end_offset': 108}, {'text': 'California', 'type': 'State', 'start_offset': 203, 'end_offset': 213}]"
ID_1064639587551719425,"Destinee & Paul Klyne traveled from British Columbia to #California for a getaway.When the cottage they had rented burned down in the midst of the wild fires,the couple realized they were there for a purpose.They have been traveling between Sacramento and Chico to aid the victims","[{'text': 'California', 'type': 'State', 'start_offset': 57, 'end_offset': 67}, {'text': 'Sacramento', 'type': 'City/town', 'start_offset': 241, 'end_offset': 251}]"
ID_1065699581256654848,"@_HangGang is going to be doing some fundraising to help donate for the people as well as the animals enduring the fires in California . We will be selling art , in various forms . We will be using money from merch sales , i will be doing a few handdrawn pieces to sell -","[{'text': 'California', 'type': 'State', 'start_offset': 124, 'end_offset': 134}]"
ID_1062002910119256069,RT @Independent: California wildfires continue to rage as death toll rises to 31 - follow live updates,"[{'text': 'California', 'type': 'State', 'start_offset': 17, 'end_offset': 27}]"
ID_1061659891784445954,RT @MavrocksGirl: Evacuation centers full as people seek shelter from California fires  via,"[{'text': 'California', 'type': 'State', 'start_offset': 70, 'end_offset': 80}]"
ID_1062104788412727297,"S. California fire burned 100s more homes, official predicts  via @foxnews","[{'text': 'California', 'type': 'State', 'start_offset': 3, 'end_offset': 13}]"
ID_1064790877472731137,"Rain will bring much-needed relief to California fires, but also new dangers","[{'text': 'California', 'type': 'State', 'start_offset': 38, 'end_offset': 48}]"
ID_1067184240016662528,"@Alyssa_Milano I would be MORE then HAPPY to help the people in California who have NOTHING, after the fires. I would be MORE then HAPPY to volunteer to help any person who is homeless living on the street. And I have.","[{'text': 'California', 'type': 'State', 'start_offset': 64, 'end_offset': 74}]"
ID_1064267984515018752,‘The Dog Whisperer Cesar Milan opens up home to livestock rescued from California wildfires,"[{'text': 'California', 'type': 'State', 'start_offset': 71, 'end_offset': 81}]"
ID_1061816038420107265,"Referencing back to this CalFire fact sheet with death toll at 29, #campfire is now tied with the deadliest wildfire in California history.","[{'text': 'California', 'type': 'State', 'start_offset': 120, 'end_offset': 130}]"
ID_1063646548775616514,"Eight more bodies bring California wildfire death toll to 71, with 1,000+ people missing","[{'text': 'California', 'type': 'State', 'start_offset': 24, 'end_offset': 34}]"
ID_1061984591924346880,San Antonio firefighters are on their way to help California as they fight devastating wildfires. @GovAbbott says 200 Texas firefighters are deploying. the fires in California have killed at least 31 people so far and many remain unaccounted for. @KENS5,"[{'text': 'San Antonio', 'type': 'City/town', 'start_offset': 0, 'end_offset': 11}, {'text': 'California', 'type': 'State', 'start_offset': 50, 'end_offset': 60}, {'text': 'Texas', 'type': 'State', 'start_offset': 118, 'end_offset': 123}, {'text': 'California', 'type': 'State', 'start_offset': 165, 'end_offset': 175}]"
ID_1063085347993780225,"@CBSNews Rebuild burnt down California with more water power, cell phone looking towers but they spray water in circles to cover drought dry areas to prevent fires spreading they could mount their solar panels on them also to power pumps and other power needs","[{'text': 'California', 'type': 'State', 'start_offset': 28, 'end_offset': 38}]"
ID_1062827647678337025,RT @japan_kaimono: At least 228 still missing in wind-whipped California wildfires  #japanese #japan #news,"[{'text': 'California', 'type': 'State', 'start_offset': 62, 'end_offset': 72}, {'text': 'japan', 'type': 'Country', 'start_offset': 95, 'end_offset': 100}]"
ID_1061854511101181952,"With 23 people dead, the #CampFire is now the 3rd deadliest and single most destructive wildfire in California history. A horrific new benchmark","[{'text': 'California', 'type': 'State', 'start_offset': 100, 'end_offset': 110}]"
ID_1065021065074749440,Live at Camp Out for a Cause! Fire is ready and we are ready for some more donations to help Abraham’s Tent this Holiday Season!,[]
ID_1065615062629408768,⁦@GreenbaypackNFL⁩ #QBAaronRodgers donates $1 million to #CampFire victims ὄDὄD,[]
ID_1061257586467655681,"Helpful as always, Trump blames forest management for wildfires that are killing people, burning homes, and displacing thousands. #climate",[]
ID_1062852849829404672,California Wildfires Destroy Homes and Lives. Why Do Regulators Encourage Building in Fire Zones? View and Comment Here:,"[{'text': 'California', 'type': 'State', 'start_offset': 0, 'end_offset': 10}]"
ID_1065505608273555456,RT @brontyman: Death toll in Northern California fire rises to 83 as search pushes through rain,"[{'text': 'California', 'type': 'State', 'start_offset': 38, 'end_offset': 48}]"
ID_1065276210383589377,Theres now a flash flood watch in wildfire-ravaged areas of Northern California.,"[{'text': 'California', 'type': 'State', 'start_offset': 69, 'end_offset': 79}]"
ID_1062676522199367680,Latest: Death toll jumps to 48 in California wildfires,"[{'text': 'California', 'type': 'State', 'start_offset': 34, 'end_offset': 44}]"
ID_1061461870371110914,"Officials said the fires are expected to get worse ὡ4 Two Fires, 25 Dead: The statewide death toll stands at 25 as wildfires rage in the northern and southern California | @NBC6","[{'text': 'California', 'type': 'State', 'start_offset': 159, 'end_offset': 169}]"
ID_1067201331805528065,RT @stevegiovinco: Massive Collection of Photobooks Destroyed in California Wildfire  @artforum,"[{'text': 'California', 'type': 'State', 'start_offset': 65, 'end_offset': 75}]"
ID_1061253784737726464,"My 13 year old is so anguished that his grandmothers home in Paradise has been destroyed. I am so anguished that the leadership of the government charged with his wellbeing has been destroyed. The autocrat in charge could care less about us, here in California.","[{'text': 'California', 'type': 'State', 'start_offset': 250, 'end_offset': 260}]"
